"","Location","Trap #","Trip","date_time","name","value","sampling"
"292","Deans","D4A",5,2022-08-16 22:37:10,"YSI Top DO mg/L","6.58","Deans1"
"293","Deans","D4A",5,2022-08-16 22:37:10,"YSI Top SPC","45.5","Deans1"
"294","Deans","D4A",5,2022-08-16 22:37:10,"YSI Top C","48.7","Deans1"
"295","Deans","D4A",5,2022-08-16 22:37:10,"YSI Top pH","9.71","Deans1"
"296","Deans","D4A",5,2022-08-16 22:37:10,"YSI Top PC ug/L","0.18","Deans1"
"297","Deans","D4A",5,2022-08-16 22:37:10,"YSI Bottom Temp","28.5","Deans1"
"298","Deans","D4A",5,2022-08-16 22:37:10,"YSI Bottom Pressure","752.5","Deans1"
"299","Deans","D4A",5,2022-08-16 22:37:10,"YSI Bottom Chl ug/L","3.50-5.25","Deans1"
"300","Deans","D4A",5,2022-08-16 22:37:10,"YSI Bottom DO mg/L","5.93","Deans1"
"301","Deans","D4A",5,2022-08-16 22:37:10,"YSI Bottom SPC","45.9","Deans1"
"302","Deans","D4A",5,2022-08-16 22:37:10,"YSI Bottom C","48.9","Deans1"
"303","Deans","D4A",5,2022-08-16 22:37:10,"YSI Bottom pH","9.97","Deans1"
"304","Deans","D4A",5,2022-08-16 22:37:10,"YSI Bottom PC ug/L","0.37","Deans1"
"305","Deans","D4C",5,2022-08-16 22:41:17,"YSI Top Temp","28.7","Deans1"
"306","Deans","D4C",5,2022-08-16 22:41:17,"YSI Top Pressure","752.6","Deans1"
"307","Deans","D4C",5,2022-08-16 22:41:17,"YSI Top Chl ug/L","3.2","Deans1"
"308","Deans","D4C",5,2022-08-16 22:41:17,"YSI Top DO mg/L","6.54","Deans1"
"309","Deans","D4C",5,2022-08-16 22:41:17,"YSI Top SPC","45.6","Deans1"
"310","Deans","D4C",5,2022-08-16 22:41:17,"YSI Top C","48.8","Deans1"
"311","Deans","D4C",5,2022-08-16 22:41:17,"YSI Top pH","10.08","Deans1"
"312","Deans","D4C",5,2022-08-16 22:41:17,"YSI Top PC ug/L","0.08","Deans1"
"313","Deans","D4C",5,2022-08-16 22:41:17,"YSI Bottom Temp","28","Deans1"
"314","Deans","D4C",5,2022-08-16 22:41:17,"YSI Bottom Pressure","752.5","Deans1"
"315","Deans","D4C",5,2022-08-16 22:41:17,"YSI Bottom Chl ug/L","8.9","Deans1"
"316","Deans","D4C",5,2022-08-16 22:41:17,"YSI Bottom DO mg/L","3.71","Deans1"
"317","Deans","D4C",5,2022-08-16 22:41:17,"YSI Bottom SPC","45.2","Deans1"
"318","Deans","D4C",5,2022-08-16 22:41:17,"YSI Bottom C","47.7","Deans1"
"319","Deans","D4C",5,2022-08-16 22:41:17,"YSI Bottom pH","10.21","Deans1"
"320","Deans","D4C",5,2022-08-16 22:41:17,"YSI Bottom PC ug/L","0.45","Deans1"
"321","Deans","D2A",6,2022-08-17 01:17:30,"YSI Top Temp","28.2","Deans1"
"322","Deans","D2A",6,2022-08-17 01:17:30,"YSI Top Pressure","752.7","Deans1"
"323","Deans","D2A",6,2022-08-17 01:17:30,"YSI Top Chl ug/L","3.65","Deans1"
"324","Deans","D2A",6,2022-08-17 01:17:30,"YSI Top DO mg/L","6.27","Deans1"
"325","Deans","D2A",6,2022-08-17 01:17:30,"YSI Top SPC","45.6","Deans1"
"326","Deans","D2A",6,2022-08-17 01:17:30,"YSI Top C","48.4","Deans1"
"327","Deans","D2A",6,2022-08-17 01:17:30,"YSI Top pH","10.28","Deans1"
"328","Deans","D2A",6,2022-08-17 01:17:30,"YSI Top PC ug/L","0.25","Deans1"
"329","Deans","D2A",6,2022-08-17 01:17:30,"YSI Bottom Temp","28.3","Deans1"
"330","Deans","D2A",6,2022-08-17 01:17:30,"YSI Bottom Pressure","752.6","Deans1"
"331","Deans","D2A",6,2022-08-17 01:17:30,"YSI Bottom Chl ug/L","3.58","Deans1"
"332","Deans","D2A",6,2022-08-17 01:17:30,"YSI Bottom DO mg/L","6.19","Deans1"
"333","Deans","D2A",6,2022-08-17 01:17:30,"YSI Bottom SPC","45.8","Deans1"
"334","Deans","D2A",6,2022-08-17 01:17:30,"YSI Bottom C","48.6","Deans1"
"335","Deans","D2A",6,2022-08-17 01:17:30,"YSI Bottom pH","10.54","Deans1"
"336","Deans","D2A",6,2022-08-17 01:17:30,"YSI Bottom PC ug/L","0.12","Deans1"
"337","Deans","D2C",6,2022-08-17 01:23:40,"YSI Top Temp","28.3","Deans1"
"338","Deans","D2C",6,2022-08-17 01:23:40,"YSI Top Pressure","752.7","Deans1"
"339","Deans","D2C",6,2022-08-17 01:23:40,"YSI Top Chl ug/L","3.81","Deans1"
"340","Deans","D2C",6,2022-08-17 01:23:40,"YSI Top DO mg/L","6.25","Deans1"
"341","Deans","D2C",6,2022-08-17 01:23:40,"YSI Top SPC","45.6","Deans1"
"342","Deans","D2C",6,2022-08-17 01:23:40,"YSI Top C","48.4","Deans1"
"343","Deans","D2C",6,2022-08-17 01:23:40,"YSI Top pH","10.48","Deans1"
"344","Deans","D2C",6,2022-08-17 01:23:40,"YSI Top PC ug/L","0.18","Deans1"
"345","Deans","D2C",6,2022-08-17 01:23:40,"YSI Bottom Temp","27.6","Deans1"
"346","Deans","D2C",6,2022-08-17 01:23:40,"YSI Bottom Pressure","752.6","Deans1"
"347","Deans","D2C",6,2022-08-17 01:23:40,"YSI Bottom Chl ug/L","4.93","Deans1"
"348","Deans","D2C",6,2022-08-17 01:23:40,"YSI Bottom DO mg/L","0.82","Deans1"
"349","Deans","D2C",6,2022-08-17 01:23:40,"YSI Bottom SPC","47.5","Deans1"
"350","Deans","D2C",6,2022-08-17 01:23:40,"YSI Bottom C","49.8","Deans1"
"351","Deans","D2C",6,2022-08-17 01:23:40,"YSI Bottom pH","10.27","Deans1"
"352","Deans","D2C",6,2022-08-17 01:23:40,"YSI Bottom PC ug/L","0.26","Deans1"
"353","Deans","D4A",6,2022-08-17 01:44:50,"YSI Top Temp","28.3","Deans1"
"354","Deans","D4A",6,2022-08-17 01:44:50,"YSI Top Pressure","752.5","Deans1"
"355","Deans","D4A",6,2022-08-17 01:44:50,"YSI Top Chl ug/L","3.09","Deans1"
"356","Deans","D4A",6,2022-08-17 01:44:50,"YSI Top DO mg/L","6.2","Deans1"
"357","Deans","D4A",6,2022-08-17 01:44:50,"YSI Top SPC","45.5","Deans1"
"358","Deans","D4A",6,2022-08-17 01:44:50,"YSI Top C","48.3","Deans1"
"359","Deans","D4A",6,2022-08-17 01:44:50,"YSI Top pH","9.97","Deans1"
"360","Deans","D4A",6,2022-08-17 01:44:50,"YSI Top PC ug/L","0.06","Deans1"
"361","Deans","D4A",6,2022-08-17 01:44:50,"YSI Bottom Temp","28.3","Deans1"
"362","Deans","D4A",6,2022-08-17 01:44:50,"YSI Bottom Pressure","752.2","Deans1"
"363","Deans","D4A",6,2022-08-17 01:44:50,"YSI Bottom Chl ug/L","3.6","Deans1"
"364","Deans","D4A",6,2022-08-17 01:44:50,"YSI Bottom DO mg/L","6.13","Deans1"
"365","Deans","D4A",6,2022-08-17 01:44:50,"YSI Bottom SPC","45.6","Deans1"
"366","Deans","D4A",6,2022-08-17 01:44:50,"YSI Bottom C","48.4","Deans1"
"367","Deans","D4A",6,2022-08-17 01:44:50,"YSI Bottom pH","10.14","Deans1"
"368","Deans","D4A",6,2022-08-17 01:44:50,"YSI Bottom PC ug/L","0.03","Deans1"
"369","Deans","D4C",6,2022-08-17 01:52:02,"YSI Top Temp","28.3","Deans1"
"370","Deans","D4C",6,2022-08-17 01:52:02,"YSI Top Pressure","752.3","Deans1"
"371","Deans","D4C",6,2022-08-17 01:52:02,"YSI Top Chl ug/L","3.65","Deans1"
"372","Deans","D4C",6,2022-08-17 01:52:02,"YSI Top DO mg/L","6.09","Deans1"
"373","Deans","D4C",6,2022-08-17 01:52:02,"YSI Top SPC","45.5","Deans1"
"374","Deans","D4C",6,2022-08-17 01:52:02,"YSI Top C","48.3","Deans1"
"375","Deans","D4C",6,2022-08-17 01:52:02,"YSI Top pH","10.07","Deans1"
"376","Deans","D4C",6,2022-08-17 01:52:02,"YSI Top PC ug/L","0.07","Deans1"
"377","Deans","D4C",6,2022-08-17 01:52:02,"YSI Bottom Temp","27.9","Deans1"
"378","Deans","D4C",6,2022-08-17 01:52:02,"YSI Bottom Pressure","752.4","Deans1"
"379","Deans","D4C",6,2022-08-17 01:52:02,"YSI Bottom Chl ug/L","5.16","Deans1"
"380","Deans","D4C",6,2022-08-17 01:52:02,"YSI Bottom DO mg/L","4.24","Deans1"
"381","Deans","D4C",6,2022-08-17 01:52:02,"YSI Bottom SPC","46.4","Deans1"
"382","Deans","D4C",6,2022-08-17 01:52:02,"YSI Bottom C","48.9","Deans1"
"383","Deans","D4C",6,2022-08-17 01:52:02,"YSI Bottom pH","10.08","Deans1"
"384","Deans","D4C",6,2022-08-17 01:52:02,"YSI Bottom PC ug/L","0.27","Deans1"
"385","Deans","D2A",7,2022-08-17 04:17:47,"YSI Top Temp","27.9","Deans1"
"386","Deans","D2A",7,2022-08-17 04:17:47,"YSI Top Pressure","752.6","Deans1"
"387","Deans","D2A",7,2022-08-17 04:17:47,"YSI Top Chl ug/L","2.72","Deans1"
"388","Deans","D2A",7,2022-08-17 04:17:47,"YSI Top DO mg/L","5.95","Deans1"
"389","Deans","D2A",7,2022-08-17 04:17:47,"YSI Top SPC","45.7","Deans1"
"390","Deans","D2A",7,2022-08-17 04:17:47,"YSI Top C","48.2","Deans1"
"391","Deans","D2A",7,2022-08-17 04:17:47,"YSI Top pH","9.59","Deans1"
"392","Deans","D2A",7,2022-08-17 04:17:47,"YSI Top PC ug/L","0.07","Deans1"
"393","Deans","D2A",7,2022-08-17 04:17:47,"YSI Bottom Temp","28","Deans1"
"394","Deans","D2A",7,2022-08-17 04:17:47,"YSI Bottom Pressure","752.6","Deans1"
"395","Deans","D2A",7,2022-08-17 04:17:47,"YSI Bottom Chl ug/L","2.98","Deans1"
"396","Deans","D2A",7,2022-08-17 04:17:47,"YSI Bottom DO mg/L","5.89","Deans1"
"397","Deans","D2A",7,2022-08-17 04:17:47,"YSI Bottom SPC","45.7","Deans1"
"398","Deans","D2A",7,2022-08-17 04:17:47,"YSI Bottom C","48.4","Deans1"
"399","Deans","D2A",7,2022-08-17 04:17:47,"YSI Bottom pH","10.42","Deans1"
"400","Deans","D2A",7,2022-08-17 04:17:47,"YSI Bottom PC ug/L","0.09","Deans1"
"401","Deans","D2C",7,2022-08-17 04:25:29,"YSI Top Temp","28","Deans1"
"402","Deans","D2C",7,2022-08-17 04:25:29,"YSI Top Pressure","752.6","Deans1"
"403","Deans","D2C",7,2022-08-17 04:25:29,"YSI Top Chl ug/L","3.23","Deans1"
"404","Deans","D2C",7,2022-08-17 04:25:29,"YSI Top DO mg/L","5.74","Deans1"
"405","Deans","D2C",7,2022-08-17 04:25:29,"YSI Top SPC","45.7","Deans1"
"406","Deans","D2C",7,2022-08-17 04:25:29,"YSI Top C","48.4","Deans1"
"407","Deans","D2C",7,2022-08-17 04:25:29,"YSI Top pH","10.27","Deans1"
"408","Deans","D2C",7,2022-08-17 04:25:29,"YSI Top PC ug/L","0.15","Deans1"
"409","Deans","D2C",7,2022-08-17 04:25:29,"YSI Bottom Temp","27.6","Deans1"
"410","Deans","D2C",7,2022-08-17 04:25:29,"YSI Bottom Pressure","752.7","Deans1"
"411","Deans","D2C",7,2022-08-17 04:25:29,"YSI Bottom Chl ug/L","5.98","Deans1"
"412","Deans","D2C",7,2022-08-17 04:25:29,"YSI Bottom DO mg/L","0.43","Deans1"
"413","Deans","D2C",7,2022-08-17 04:25:29,"YSI Bottom SPC","48.3","Deans1"
"414","Deans","D2C",7,2022-08-17 04:25:29,"YSI Bottom C","50.5","Deans1"
"415","Deans","D2C",7,2022-08-17 04:25:29,"YSI Bottom pH","10.6","Deans1"
"416","Deans","D2C",7,2022-08-17 04:25:29,"YSI Bottom PC ug/L","0.25","Deans1"
"417","Deans","D4A",7,2022-08-17 04:52:08,"YSI Top Temp","28","Deans1"
"418","Deans","D4A",7,2022-08-17 04:52:08,"YSI Top Pressure","752.7","Deans1"
"419","Deans","D4A",7,2022-08-17 04:52:08,"YSI Top Chl ug/L","3.52","Deans1"
"420","Deans","D4A",7,2022-08-17 04:52:08,"YSI Top DO mg/L","5.73","Deans1"
"421","Deans","D4A",7,2022-08-17 04:52:08,"YSI Top SPC","45.5","Deans1"
"422","Deans","D4A",7,2022-08-17 04:52:08,"YSI Top C","48.1","Deans1"
"423","Deans","D4A",7,2022-08-17 04:52:08,"YSI Top pH","9.7","Deans1"
"424","Deans","D4A",7,2022-08-17 04:52:08,"YSI Top PC ug/L","0.01","Deans1"
"425","Deans","D4A",7,2022-08-17 04:52:08,"YSI Bottom Temp","28","Deans1"
"426","Deans","D4A",7,2022-08-17 04:52:08,"YSI Bottom Pressure","752.7","Deans1"
"427","Deans","D4A",7,2022-08-17 04:52:08,"YSI Bottom Chl ug/L","3.11","Deans1"
"428","Deans","D4A",7,2022-08-17 04:52:08,"YSI Bottom DO mg/L","5.69","Deans1"
"429","Deans","D4A",7,2022-08-17 04:52:08,"YSI Bottom SPC","45.5","Deans1"
"430","Deans","D4A",7,2022-08-17 04:52:08,"YSI Bottom C","48.2","Deans1"
"431","Deans","D4A",7,2022-08-17 04:52:08,"YSI Bottom pH","9.96","Deans1"
"432","Deans","D4A",7,2022-08-17 04:52:08,"YSI Bottom PC ug/L","0.12","Deans1"
"433","Deans","D4C",7,2022-08-17 04:58:43,"YSI Top Temp","28","Deans1"
"434","Deans","D4C",7,2022-08-17 04:58:43,"YSI Top Pressure","752.7","Deans1"
"435","Deans","D4C",7,2022-08-17 04:58:43,"YSI Top Chl ug/L","2.87","Deans1"
"436","Deans","D4C",7,2022-08-17 04:58:43,"YSI Top DO mg/L","5.74","Deans1"
"437","Deans","D4C",7,2022-08-17 04:58:43,"YSI Top SPC","45.6","Deans1"
"438","Deans","D4C",7,2022-08-17 04:58:43,"YSI Top C","48.2","Deans1"
"439","Deans","D4C",7,2022-08-17 04:58:43,"YSI Top pH","9.96","Deans1"
"440","Deans","D4C",7,2022-08-17 04:58:43,"YSI Top PC ug/L","0.29","Deans1"
"441","Deans","D4C",7,2022-08-17 04:58:43,"YSI Bottom Temp","27.8","Deans1"
"442","Deans","D4C",7,2022-08-17 04:58:43,"YSI Bottom Pressure","752.6","Deans1"
"443","Deans","D4C",7,2022-08-17 04:58:43,"YSI Bottom Chl ug/L","2.92","Deans1"
"444","Deans","D4C",7,2022-08-17 04:58:43,"YSI Bottom DO mg/L","5.17","Deans1"
"445","Deans","D4C",7,2022-08-17 04:58:43,"YSI Bottom SPC","46","Deans1"
"446","Deans","D4C",7,2022-08-17 04:58:43,"YSI Bottom C","48.4","Deans1"
"447","Deans","D4C",7,2022-08-17 04:58:43,"YSI Bottom pH","9.98","Deans1"
"448","Deans","D4C",7,2022-08-17 04:58:43,"YSI Bottom PC ug/L","-0.04","Deans1"
"449","Deans","D2A",8,2022-08-17 09:01:25,"YSI Top Temp","27.7","Deans1"
"450","Deans","D2A",8,2022-08-17 09:01:25,"YSI Top Pressure","754.4","Deans1"
"451","Deans","D2A",8,2022-08-17 09:01:25,"YSI Top Chl ug/L","0.67","Deans1"
"452","Deans","D2A",8,2022-08-17 09:01:25,"YSI Top DO mg/L","5.06","Deans1"
"453","Deans","D2A",8,2022-08-17 09:01:25,"YSI Top SPC","45.9","Deans1"
"454","Deans","D2A",8,2022-08-17 09:01:25,"YSI Top C","48.3","Deans1"
"455","Deans","D2A",8,2022-08-17 09:01:25,"YSI Top pH","10.04","Deans1"
"456","Deans","D2A",8,2022-08-17 09:01:25,"YSI Top PC ug/L",NA,"Deans1"
"457","Deans","D2A",8,2022-08-17 09:01:25,"YSI Bottom Temp","27.8","Deans1"
"458","Deans","D2A",8,2022-08-17 09:01:25,"YSI Bottom Pressure","754.1","Deans1"
"459","Deans","D2A",8,2022-08-17 09:01:25,"YSI Bottom Chl ug/L","0.79","Deans1"
"460","Deans","D2A",8,2022-08-17 09:01:25,"YSI Bottom DO mg/L","4.99","Deans1"
"461","Deans","D2A",8,2022-08-17 09:01:25,"YSI Bottom SPC","45.9","Deans1"
"462","Deans","D2A",8,2022-08-17 09:01:25,"YSI Bottom C","48.4","Deans1"
"463","Deans","D2A",8,2022-08-17 09:01:25,"YSI Bottom pH","10.39","Deans1"
"464","Deans","D2A",8,2022-08-17 09:01:25,"YSI Bottom PC ug/L",NA,"Deans1"
"465","Deans","D2C",8,2022-08-17 09:06:25,"YSI Top Temp","27.8","Deans1"
"466","Deans","D2C",8,2022-08-17 09:06:25,"YSI Top Pressure","754.2","Deans1"
"467","Deans","D2C",8,2022-08-17 09:06:25,"YSI Top Chl ug/L","2.84","Deans1"
"468","Deans","D2C",8,2022-08-17 09:06:25,"YSI Top DO mg/L","5.27","Deans1"
"469","Deans","D2C",8,2022-08-17 09:06:25,"YSI Top SPC","45.8","Deans1"
"470","Deans","D2C",8,2022-08-17 09:06:25,"YSI Top C","48.3","Deans1"
"471","Deans","D2C",8,2022-08-17 09:06:25,"YSI Top pH","10.47","Deans1"
"472","Deans","D2C",8,2022-08-17 09:06:25,"YSI Top PC ug/L","0.05","Deans1"
"473","Deans","D2C",8,2022-08-17 09:06:25,"YSI Bottom Temp","27.5","Deans1"
"474","Deans","D2C",8,2022-08-17 09:06:25,"YSI Bottom Pressure","754.2","Deans1"
"475","Deans","D2C",8,2022-08-17 09:06:25,"YSI Bottom Chl ug/L","4.5599999999999996","Deans1"
"476","Deans","D2C",8,2022-08-17 09:06:25,"YSI Bottom DO mg/L","2.9","Deans1"
"477","Deans","D2C",8,2022-08-17 09:06:25,"YSI Bottom SPC","48.2","Deans1"
"478","Deans","D2C",8,2022-08-17 09:06:25,"YSI Bottom C","50.9","Deans1"
"479","Deans","D2C",8,2022-08-17 09:06:25,"YSI Bottom pH","10.33","Deans1"
"480","Deans","D2C",8,2022-08-17 09:06:25,"YSI Bottom PC ug/L","0.18","Deans1"
"481","Deans","D4A",8,2022-08-17 09:26:57,"YSI Top Temp","27.7","Deans1"
"482","Deans","D4A",8,2022-08-17 09:26:57,"YSI Top Pressure","754.3","Deans1"
"483","Deans","D4A",8,2022-08-17 09:26:57,"YSI Top Chl ug/L","2.93","Deans1"
"484","Deans","D4A",8,2022-08-17 09:26:57,"YSI Top DO mg/L","5.57","Deans1"
"485","Deans","D4A",8,2022-08-17 09:26:57,"YSI Top SPC","45.6","Deans1"
"486","Deans","D4A",8,2022-08-17 09:26:57,"YSI Top C","48","Deans1"
"487","Deans","D4A",8,2022-08-17 09:26:57,"YSI Top pH","9.68","Deans1"
"488","Deans","D4A",8,2022-08-17 09:26:57,"YSI Top PC ug/L","-0.07","Deans1"
"489","Deans","D4A",8,2022-08-17 09:26:57,"YSI Bottom Temp","27.7","Deans1"
"490","Deans","D4A",8,2022-08-17 09:26:57,"YSI Bottom Pressure","754.3","Deans1"
"491","Deans","D4A",8,2022-08-17 09:26:57,"YSI Bottom Chl ug/L","3.53","Deans1"
"492","Deans","D4A",8,2022-08-17 09:26:57,"YSI Bottom DO mg/L","5.66","Deans1"
"493","Deans","D4A",8,2022-08-17 09:26:57,"YSI Bottom SPC","45.6","Deans1"
"494","Deans","D4A",8,2022-08-17 09:26:57,"YSI Bottom C","47.9","Deans1"
"495","Deans","D4A",8,2022-08-17 09:26:57,"YSI Bottom pH","9.85","Deans1"
"496","Deans","D4A",8,2022-08-17 09:26:57,"YSI Bottom PC ug/L","0.22","Deans1"
"497","Deans","D4C",8,2022-08-17 09:32:48,"YSI Top Temp","27.8","Deans1"
"498","Deans","D4C",8,2022-08-17 09:32:48,"YSI Top Pressure","754.2","Deans1"
"499","Deans","D4C",8,2022-08-17 09:32:48,"YSI Top Chl ug/L","2.85","Deans1"
"500","Deans","D4C",8,2022-08-17 09:32:48,"YSI Top DO mg/L","5.36","Deans1"
"501","Deans","D4C",8,2022-08-17 09:32:48,"YSI Top SPC","45.7","Deans1"
"502","Deans","D4C",8,2022-08-17 09:32:48,"YSI Top C","48.1","Deans1"
"503","Deans","D4C",8,2022-08-17 09:32:48,"YSI Top pH","9.91","Deans1"
"504","Deans","D4C",8,2022-08-17 09:32:48,"YSI Top PC ug/L","0.17","Deans1"
"505","Deans","D4C",8,2022-08-17 09:32:48,"YSI Bottom Temp","27.8","Deans1"
"506","Deans","D4C",8,2022-08-17 09:32:48,"YSI Bottom Pressure","754.3","Deans1"
"507","Deans","D4C",8,2022-08-17 09:32:48,"YSI Bottom Chl ug/L","2.79","Deans1"
"508","Deans","D4C",8,2022-08-17 09:32:48,"YSI Bottom DO mg/L","5.28","Deans1"
"509","Deans","D4C",8,2022-08-17 09:32:48,"YSI Bottom SPC","45.6","Deans1"
"510","Deans","D4C",8,2022-08-17 09:32:48,"YSI Bottom C","48","Deans1"
"511","Deans","D4C",8,2022-08-17 09:32:48,"YSI Bottom pH","9.91","Deans1"
"512","Deans","D4C",8,2022-08-17 09:32:48,"YSI Bottom PC ug/L","-0.02","Deans1"
"513","Deans","D2A",1,2022-08-30 10:12:21,"YSI Top Temp","27.9","Deans2"
"514","Deans","D2A",1,2022-08-30 10:12:21,"YSI Top Pressure","747.9","Deans2"
"515","Deans","D2A",1,2022-08-30 10:12:21,"YSI Top DO %L","78","Deans2"
"516","Deans","D2A",1,2022-08-30 10:12:21,"YSI Top DO mg/L","5.8","Deans2"
"517","Deans","D2A",1,2022-08-30 10:12:21,"YSI Top SPC","44.4","Deans2"
"518","Deans","D2A",1,2022-08-30 10:12:21,"YSI Top C","46.9","Deans2"
"519","Deans","D2A",1,2022-08-30 10:12:21,"YSI Top pH","7.59","Deans2"
"520","Deans","D2A",1,2022-08-30 10:12:21,"YSI Bottom Temp","27.9","Deans2"
"521","Deans","D2A",1,2022-08-30 10:12:21,"YSI Bottom Pressure","747.8","Deans2"
"522","Deans","D2A",1,2022-08-30 10:12:21,"YSI Bottom DO %L","70.1","Deans2"
"523","Deans","D2A",1,2022-08-30 10:12:21,"YSI Bottom DO mg/L","5.4","Deans2"
"524","Deans","D2A",1,2022-08-30 10:12:21,"YSI Bottom SPC","44.4","Deans2"
"525","Deans","D2A",1,2022-08-30 10:12:21,"YSI Bottom C","46.8","Deans2"
"526","Deans","D2A",1,2022-08-30 10:12:21,"YSI Bottom pH","7.48","Deans2"
"527","Deans","D2C",1,2022-08-30 10:20:59,"YSI Top Temp","27.9","Deans2"
"528","Deans","D2C",1,2022-08-30 10:20:59,"YSI Top Pressure","747.8","Deans2"
"529","Deans","D2C",1,2022-08-30 10:20:59,"YSI Top DO %L","82.3","Deans2"
"530","Deans","D2C",1,2022-08-30 10:20:59,"YSI Top DO mg/L","6.22","Deans2"
"531","Deans","D2C",1,2022-08-30 10:20:59,"YSI Top SPC","44.4","Deans2"
"532","Deans","D2C",1,2022-08-30 10:20:59,"YSI Top C","46.9","Deans2"
"533","Deans","D2C",1,2022-08-30 10:20:59,"YSI Top pH","7.48","Deans2"
"534","Deans","D2C",1,2022-08-30 10:20:59,"YSI Bottom Temp","26.6","Deans2"
"535","Deans","D2C",1,2022-08-30 10:20:59,"YSI Bottom Pressure","747.7","Deans2"
"536","Deans","D2C",1,2022-08-30 10:20:59,"YSI Bottom DO %L","0.6","Deans2"
"537","Deans","D2C",1,2022-08-30 10:20:59,"YSI Bottom DO mg/L","0.05","Deans2"
"538","Deans","D2C",1,2022-08-30 10:20:59,"YSI Bottom SPC","61.6","Deans2"
"539","Deans","D2C",1,2022-08-30 10:20:59,"YSI Bottom C","64.5","Deans2"
"540","Deans","D2C",1,2022-08-30 10:20:59,"YSI Bottom pH","6.82","Deans2"
"541","Deans","D4A",1,2022-08-30 10:38:47,"YSI Top Temp","27.9","Deans2"
"542","Deans","D4A",1,2022-08-30 10:38:47,"YSI Top Pressure","747.7","Deans2"
"543","Deans","D4A",1,2022-08-30 10:38:47,"YSI Top DO %L","63.2","Deans2"
"544","Deans","D4A",1,2022-08-30 10:38:47,"YSI Top DO mg/L","4.87","Deans2"
"545","Deans","D4A",1,2022-08-30 10:38:47,"YSI Top SPC","44.2","Deans2"
"546","Deans","D4A",1,2022-08-30 10:38:47,"YSI Top C","46.7","Deans2"
"547","Deans","D4A",1,2022-08-30 10:38:47,"YSI Top pH","7.31","Deans2"
"548","Deans","D4A",1,2022-08-30 10:38:47,"YSI Bottom Temp","27.9","Deans2"
"549","Deans","D4A",1,2022-08-30 10:38:47,"YSI Bottom Pressure","747.6","Deans2"
"550","Deans","D4A",1,2022-08-30 10:38:47,"YSI Bottom DO %L","59.7","Deans2"
"551","Deans","D4A",1,2022-08-30 10:38:47,"YSI Bottom DO mg/L","4.6","Deans2"
"552","Deans","D4A",1,2022-08-30 10:38:47,"YSI Bottom SPC","44.2","Deans2"
"553","Deans","D4A",1,2022-08-30 10:38:47,"YSI Bottom C","46.6","Deans2"
"554","Deans","D4A",1,2022-08-30 10:38:47,"YSI Bottom pH","7.3","Deans2"
"555","Deans","D4C",1,2022-08-30 10:46:05,"YSI Top Temp","27.9","Deans2"
"556","Deans","D4C",1,2022-08-30 10:46:05,"YSI Top Pressure","747.6","Deans2"
"557","Deans","D4C",1,2022-08-30 10:46:05,"YSI Top DO %L","64.4","Deans2"
"558","Deans","D4C",1,2022-08-30 10:46:05,"YSI Top DO mg/L","5","Deans2"
"559","Deans","D4C",1,2022-08-30 10:46:05,"YSI Top SPC","44.3","Deans2"
"560","Deans","D4C",1,2022-08-30 10:46:05,"YSI Top C","46.8","Deans2"
"561","Deans","D4C",1,2022-08-30 10:46:05,"YSI Top pH","7.37","Deans2"
"562","Deans","D4C",1,2022-08-30 10:46:05,"YSI Bottom Temp","27.4","Deans2"
"563","Deans","D4C",1,2022-08-30 10:46:05,"YSI Bottom Pressure","747.7","Deans2"
"564","Deans","D4C",1,2022-08-30 10:46:05,"YSI Bottom DO %L","37.7","Deans2"
"565","Deans","D4C",1,2022-08-30 10:46:05,"YSI Bottom DO mg/L","2.91","Deans2"
"566","Deans","D4C",1,2022-08-30 10:46:05,"YSI Bottom SPC","45.9","Deans2"
"567","Deans","D4C",1,2022-08-30 10:46:05,"YSI Bottom C","48.1","Deans2"
"568","Deans","D4C",1,2022-08-30 10:46:05,"YSI Bottom pH","7.09","Deans2"
"569","Deans","D2A",2,2022-08-30 12:59:49,"YSI Top Temp","28.7","Deans2"
"570","Deans","D2A",2,2022-08-30 12:59:49,"YSI Top Pressure","746.8","Deans2"
"571","Deans","D2A",2,2022-08-30 12:59:49,"YSI Top DO %L","74","Deans2"
"572","Deans","D2A",2,2022-08-30 12:59:49,"YSI Top DO mg/L","5.71","Deans2"
"573","Deans","D2A",2,2022-08-30 12:59:49,"YSI Top SPC","44.4","Deans2"
"574","Deans","D2A",2,2022-08-30 12:59:49,"YSI Top C","47.4","Deans2"
"575","Deans","D2A",2,2022-08-30 12:59:49,"YSI Top pH","7.49","Deans2"
"576","Deans","D2A",2,2022-08-30 12:59:49,"YSI Bottom Temp","28.1","Deans2"
"577","Deans","D2A",2,2022-08-30 12:59:49,"YSI Bottom Pressure","746.8","Deans2"
"578","Deans","D2A",2,2022-08-30 12:59:49,"YSI Bottom DO %L","61.9","Deans2"
"579","Deans","D2A",2,2022-08-30 12:59:49,"YSI Bottom DO mg/L","4.76","Deans2"
"580","Deans","D2A",2,2022-08-30 12:59:49,"YSI Bottom SPC","44.2","Deans2"
"581","Deans","D2A",2,2022-08-30 12:59:49,"YSI Bottom C","46.9","Deans2"
"582","Deans","D2A",2,2022-08-30 12:59:49,"YSI Bottom pH","7.34","Deans2"
"583","Deans","D2C",2,2022-08-30 13:06:23,"YSI Top Temp","28.9","Deans2"
